contigName	contigLen	totalAvgDepth	sample1.sort	sample1.sort-var
NODE_4373_length_1407_cov_1.909763	1407	4.53858	4.53858	4.22959
NODE_4374_length_1407_cov_1.639793	1407	4.76531	4.76531	5.09218
NODE_4375_length_1406_cov_4.374537	1406	11.4857	11.4857	31.7814
NODE_4376_length_1406_cov_2.638046	1406	6.70462	6.70462	7.6744
NODE_4377_length_1406_cov_1.783864	1406	4.625	4.625	7.08715
NODE_4378_length_1406_cov_1.620281	1406	3.9785	3.9785	1.74218
NODE_4379_length_1405_cov_2.542222	1405	5.79522	5.79602	8.97272
NODE_4380_length_1405_cov_2.457037	1405	5.91633	5.91633	6.20114
NODE_4381_length_1405_cov_2.006667	1405	4.96096	4.96096	4.634
NODE_4382_length_1404_cov_2.938473	1404	7.05662	7.05662	7.00789
NODE_4383_length_1404_cov_2.730170	1404	6.35088	6.35088	9.19041
NODE_4384_length_1404_cov_2.220904	1404	5.40351	5.40351	3.49226
NODE_4385_length_1404_cov_2.158636	1404	5.36762	5.36762	6.46732
NODE_4386_length_1404_cov_1.968125	1404	4.82695	4.82695	4.01233
NODE_4387_length_1404_cov_1.814678	1404	4.37241	4.37241	4.14452
NODE_4388_length_1403_cov_2.241840	1403	5.05028	5.05028	3.00621
NODE_4389_length_1403_cov_2.107567	1403	5.65204	5.65283	2.86423
NODE_4390_length_1403_cov_1.971810	1403	4.66002	4.66081	4.33935
NODE_4391_length_1402_cov_9.184113	1402	14.5176	14.5176	37.4745
NODE_4392_length_1402_cov_3.012621	1402	7.10383	7.10383	8.46882
NODE_4393_length_1402_cov_2.468448	1402	5.72444	5.72444	4.61866
NODE_4394_length_1401_cov_3.026746	1401	7.3765	7.3765	17.8591
NODE_4395_length_1401_cov_2.746657	1401	6.31974	6.31974	5.42247
NODE_4396_length_1401_cov_2.672363	1401	6.51878	6.51878	10.3988
NODE_4397_length_1401_cov_2.620357	1401	6.33413	6.33413	5.69947
NODE_4398_length_1401_cov_2.416048	1401	5.86331	5.86331	8.48445
NODE_4399_length_1401_cov_2.220654	1401	5.2438	5.2446	4.54974
NODE_4400_length_1401_cov_2.115899	1401	5.34373	5.34373	4.78738
NODE_4401_length_1400_cov_2.939777	1400	7.236	7.236	9.81372
NODE_4402_length_1400_cov_2.026766	1400	5.1472	5.148	3.05654
NODE_4403_length_1399_cov_4.147321	1399	10.1417	10.1417	16.2195
NODE_4404_length_1399_cov_3.011161	1399	7.1289	7.1289	8.21332
NODE_4405_length_1399_cov_2.236607	1399	5.6309	5.6309	4.94778
NODE_4406_length_1399_cov_2.176339	1399	5.64692	5.64692	3.21579
NODE_4407_length_1399_cov_1.858631	1399	4.54844	4.54924	4.7061
NODE_4408_length_1398_cov_15.038719	1398	29.3397	29.3397	103.521
NODE_4409_length_1398_cov_2.248697	1398	5.39183	5.39183	3.31629
NODE_4410_length_1398_cov_2.229337	1398	5.40865	5.40865	6.16808
NODE_4411_length_1398_cov_1.991809	1398	4.64103	4.64103	2.41795
NODE_4412_length_1398_cov_1.860015	1398	4.70112	4.70112	4.84484
NODE_4413_length_1398_cov_1.829486	1398	4.53526	4.53526	4.07254
NODE_4414_length_1398_cov_1.768429	1398	4.16026	4.16106	3.26434
NODE_4415_length_1398_cov_1.592703	1398	4.10096	4.10096	3.36592
NODE_4416_length_1397_cov_43.219076	1397	80.9455	80.9455	332.398
NODE_4417_length_1397_cov_5.668405	1397	13.6864	13.6864	12.5654
NODE_4418_length_1397_cov_3.614754	1397	8.72735	8.72735	10.1776
NODE_4419_length_1397_cov_2.614009	1397	7.28629	7.28629	9.40194
NODE_4420_length_1397_cov_2.371088	1397	5.68324	5.68404	5.21627
NODE_4421_length_1397_cov_1.827869	1397	4.47073	4.47073	2.44838
NODE_4422_length_1397_cov_1.787630	1397	4.73216	4.73216	3.19789
NODE_4423_length_1397_cov_1.701192	1397	3.95108	3.95108	2.93422
NODE_4424_length_1397_cov_1.584948	1397	3.65196	3.65196	2.59947
NODE_4425_length_1396_cov_3.164057	1396	7.31541	7.31541	6.64986
NODE_4426_length_1396_cov_3.008949	1396	7.14446	7.14446	4.31323
NODE_4427_length_1396_cov_2.687547	1396	6.86998	6.86998	4.74455
NODE_4428_length_1396_cov_2.319165	1396	5.68539	5.68539	7.97644
NODE_4429_length_1396_cov_2.204325	1396	5.20706	5.20706	6.89043
NODE_4430_length_1396_cov_1.942580	1396	4.72151	4.72151	3.56334
NODE_4431_length_1396_cov_1.616704	1396	3.90369	3.90369	1.90076
NODE_4432_length_1395_cov_3.142537	1395	7.46265	7.46265	7.52851
NODE_4433_length_1395_cov_2.333582	1395	5.54378	5.54458	5.00866
NODE_4434_length_1395_cov_1.525373	1395	4.02892	4.02892	2.5088
NODE_4435_length_1395_cov_1.509701	1395	3.71325	3.71325	2.53429
NODE_4436_length_1394_cov_3.235250	1394	7.70096	7.70096	9.02555
NODE_4437_length_1394_cov_2.879014	1394	7.74759	7.74759	15.5967
NODE_4438_length_1394_cov_2.594473	1394	6.47588	6.47588	5.38719
NODE_4439_length_1394_cov_2.474981	1394	6.28296	6.28296	7.87957
NODE_4440_length_1394_cov_2.406273	1394	5.89791	5.89871	6.47722
NODE_4441_length_1394_cov_2.287528	1394	5.44534	5.44614	2.45165
NODE_4442_length_1394_cov_1.665422	1394	4.1672	4.1672	2.39842
NODE_4443_length_1393_cov_2.295964	1393	5.53982	5.53982	9.83637
NODE_4444_length_1393_cov_2.089686	1393	5.07241	5.07241	3.38767
NODE_4445_length_1393_cov_2.008221	1393	5.28319	5.28319	7.35289
NODE_4446_length_1393_cov_1.781764	1393	4.87611	4.87611	2.99432
NODE_4447_length_1393_cov_1.730942	1393	4.2325	4.2325	3.38308
NODE_4448_length_1393_cov_1.404335	1393	3.47305	3.47305	3.92099
NODE_4449_length_1392_cov_28.525804	1392	60.1546	60.1546	176.081
NODE_4450_length_1392_cov_3.373224	1392	7.70129	7.70129	16.3321
NODE_4451_length_1392_cov_2.996260	1392	6.9372	6.9372	8.96784
NODE_4452_length_1392_cov_2.740464	1392	6.82045	6.82045	12.3763
NODE_4453_length_1392_cov_2.690352	1392	6.83897	6.83897	4.57843
NODE_4454_length_1392_cov_2.219895	1392	5.49678	5.49678	4.4758
NODE_4455_length_1392_cov_1.294690	1392	3.07729	3.0781	1.54829
NODE_4456_length_1391_cov_3.383982	1391	7.04351	7.04351	3.56425
NODE_4457_length_1391_cov_3.336826	1391	8.41499	8.41499	12.5043
NODE_4458_length_1391_cov_2.878743	1391	7.03868	7.03868	7.16461
NODE_4459_length_1391_cov_2.758982	1391	6.51894	6.51894	5.96437
NODE_4460_length_1391_cov_2.622754	1391	5.96374	5.96374	7.36722
NODE_4461_length_1391_cov_1.949102	1391	4.93634	4.93634	5.89999
NODE_4462_length_1390_cov_2.766292	1390	6.71048	6.71048	6.25434
NODE_4463_length_1390_cov_2.413483	1390	5.51532	5.51532	5.58169
NODE_4464_length_1390_cov_2.400749	1390	5.63548	5.63548	7.19555
NODE_4465_length_1389_cov_2.795352	1389	6.58838	6.58838	3.98067
NODE_4466_length_1389_cov_2.656672	1389	5.78128	5.78128	3.66698
NODE_4467_length_1389_cov_2.549475	1389	5.83616	5.83616	8.60559
NODE_4468_length_1389_cov_2.384558	1389	5.43826	5.43826	2.32232
NODE_4469_length_1389_cov_1.640930	1389	4.49879	4.49879	3.94813
NODE_4470_length_1388_cov_2.935484	1388	6.93134	6.93134	15.87
NODE_4471_length_1388_cov_2.621155	1388	5.96527	5.96527	6.02224
NODE_4472_length_1388_cov_2.533383	1388	5.98304	5.98304	6.50013
NODE_4473_length_1388_cov_2.038260	1388	4.91519	4.91519	3.4148
NODE_4474_length_1388_cov_1.711178	1388	4.77221	4.77221	6.19701
NODE_4475_length_1387_cov_3.558559	1387	9.24495	9.24495	10.5847
NODE_4476_length_1387_cov_2.924925	1387	6.83347	6.83347	6.31692
NODE_4477_length_1387_cov_2.785285	1387	6.65562	6.65562	11.4282
NODE_4478_length_1387_cov_2.663664	1387	6.31528	6.31528	3.37462
NODE_4479_length_1387_cov_2.618619	1387	6.43735	6.43816	6.40332
NODE_4480_length_1387_cov_1.869369	1387	4.38157	4.38157	2.419
NODE_4481_length_1386_cov_3.468069	1386	8.41586	8.41586	8.53945
NODE_4482_length_1386_cov_3.315552	1386	8.21117	8.21117	10.7369
NODE_4483_length_1386_cov_2.403456	1386	6.22896	6.22896	6.40017
NODE_4484_length_1386_cov_2.352367	1386	5.19741	5.19741	5.89463
NODE_4485_length_1386_cov_1.673929	1386	3.99191	3.99191	3.29063
NODE_4486_length_1385_cov_6.051880	1385	15.0551	15.0551	25.843
NODE_4487_length_1385_cov_2.920301	1385	6.49393	6.49393	10.3863
NODE_4488_length_1384_cov_2.004515	1384	4.91329	4.91329	3.46286
NODE_4489_length_1384_cov_1.992476	1384	4.92626	4.92626	5.96128
NODE_4490_length_1384_cov_1.392777	1384	3.6175	3.6175	1.79033
NODE_4491_length_1383_cov_3.618223	1383	7.74696	7.74696	12.4311
NODE_4492_length_1383_cov_1.957831	1383	5.06083	5.06083	2.80717
NODE_4493_length_1382_cov_6.320271	1382	16.8896	16.8896	57.2147
NODE_4494_length_1382_cov_5.119819	1382	11.7679	11.7679	23.3612
NODE_4495_length_1382_cov_2.054258	1382	4.80114	4.80114	3.11478
NODE_4496_length_1382_cov_2.052751	1382	5.31818	5.31818	2.76301
NODE_4497_length_1382_cov_1.855313	1382	4.56088	4.56088	3.40328
NODE_4498_length_1381_cov_2.464555	1381	5.39236	5.39318	6.34444
NODE_4499_length_1381_cov_2.301659	1381	5.38018	5.38018	2.28461
NODE_4500_length_1381_cov_2.141780	1381	5.16734	5.16734	3.24516
NODE_4501_length_1381_cov_1.920814	1381	4.85296	4.85296	6.79385
NODE_4502_length_1381_cov_1.273756	1381	2.94314	2.94314	1.61138
NODE_4503_length_1380_cov_2.869434	1380	6.90732	6.90732	4.25179
NODE_4504_length_1380_cov_2.864151	1380	6.92276	6.92276	4.57746
NODE_4505_length_1380_cov_2.707925	1380	6.84309	6.84309	8.33584
NODE_4506_length_1380_cov_2.532830	1380	6.09512	6.09512	8.64923
NODE_4507_length_1380_cov_1.933585	1380	5.14228	5.14228	4.07817
NODE_4508_length_1380_cov_1.232453	1380	3.50732	3.50732	1.89537
NODE_4509_length_1379_cov_2.731873	1379	6.32954	6.32954	8.57292
NODE_4510_length_1379_cov_2.396526	1379	5.63873	5.63873	4.55507
NODE_4511_length_1379_cov_1.661631	1379	4.53214	4.53214	3.36155
NODE_4512_length_1379_cov_1.475831	1379	3.51424	3.51424	1.18159
NODE_4513_length_1378_cov_3.536659	1378	8.50651	8.50651	17.339
NODE_4514_length_1378_cov_2.161754	1378	5.76222	5.76222	8.1619
NODE_4515_length_1378_cov_1.820862	1378	5.01954	5.01954	3.81706
NODE_4516_length_1378_cov_1.735450	1378	3.9943	3.9943	2.81414
NODE_4517_length_1378_cov_1.548753	1378	3.69381	3.69381	2.2664
NODE_4518_length_1377_cov_29.950832	1377	61.2445	61.2445	219.182
NODE_4519_length_1377_cov_3.795008	1377	9.78321	9.78321	10.2938
NODE_4520_length_1377_cov_2.310136	1377	5.27465	5.27465	3.31847
NODE_4521_length_1377_cov_1.987141	1377	4.54605	4.54605	3.64613
NODE_4522_length_1377_cov_1.979576	1377	4.50204	4.50204	4.68743
NODE_4523_length_1377_cov_1.851740	1377	5.23961	5.23961	6.84793
NODE_4524_length_1377_cov_1.498487	1377	3.68623	3.68623	1.29544
NODE_4525_length_1376_cov_2.813777	1376	6.52039	6.52039	7.8906
NODE_4526_length_1376_cov_2.698713	1376	6.66069	6.66069	9.01945
NODE_4527_length_1376_cov_2.550341	1376	6.02936	6.02936	10.8628
NODE_4528_length_1376_cov_2.246026	1376	6.18352	6.18352	4.6169
NODE_4529_length_1376_cov_2.031794	1376	4.6925	4.6925	4.06944
NODE_4530_length_1376_cov_1.445117	1376	3.60848	3.60848	3.53637
NODE_4531_length_1376_cov_1.390613	1376	3.34666	3.34666	1.58993
NODE_4532_length_1375_cov_3.098485	1375	7.37143	7.37143	6.93793
NODE_4533_length_1375_cov_3.030303	1375	7.67429	7.67429	4.63322
NODE_4534_length_1375_cov_2.392424	1375	5.81796	5.81796	3.72584
NODE_4535_length_1375_cov_1.840152	1375	4.88898	4.88898	1.77198
NODE_4536_length_1375_cov_1.603788	1375	4.32735	4.32735	4.33967
NODE_4537_length_1375_cov_1.596970	1375	3.94694	3.94694	3.72677
NODE_4538_length_1374_cov_6.699773	1374	14.0408	14.0408	18.8912
NODE_4539_length_1374_cov_3.286581	1374	7.96977	7.96977	9.6499
NODE_4540_length_1374_cov_2.630781	1374	6.15359	6.15359	9.87988
NODE_4541_length_1374_cov_2.022745	1374	5.01389	5.01471	4.00795
NODE_4542_length_1374_cov_1.901440	1374	4.5866	4.5866	3.24516
NODE_4543_length_1373_cov_2.473445	1373	6.03189	6.03189	3.17655
NODE_4544_length_1373_cov_2.365706	1373	5.72118	5.72199	7.56909
NODE_4545_length_1373_cov_2.283763	1373	5.50613	5.50695	4.49072
NODE_4546_length_1373_cov_2.063733	1373	5.18234	5.18234	4.47
NODE_4547_length_1373_cov_1.688923	1373	4.1619	4.1619	3.36166
NODE_4548_length_1373_cov_1.493171	1373	3.66639	3.66639	2.24378
NODE_4549_length_1372_cov_1.750190	1372	5.04501	5.04501	2.87677
NODE_4550_length_1372_cov_1.694002	1372	4.25286	4.25286	3.02117
NODE_4551_length_1371_cov_2.831307	1371	6.53481	6.53481	6.56209
NODE_4552_length_1371_cov_2.461246	1371	6.0344	6.0344	3.88733
NODE_4553_length_1371_cov_2.167933	1371	5.67649	5.67649	7.7501
NODE_4554_length_1371_cov_2.102584	1371	5.18673	5.18673	9.39791
NODE_4555_length_1371_cov_1.968845	1371	5.48239	5.48239	4.37121
NODE_4556_length_1371_cov_1.968085	1371	4.4783	4.4783	4.71698
NODE_4557_length_1371_cov_1.873100	1371	4.49058	4.49058	3.35341
NODE_4558_length_1370_cov_2.682129	1370	6.43033	6.43033	5.50541
NODE_4559_length_1370_cov_2.096578	1370	5.49508	5.49508	5.6333
NODE_4560_length_1369_cov_3.197869	1369	7.49877	7.49877	3.37006
NODE_4561_length_1369_cov_2.337139	1369	5.39459	5.39459	6.28179
NODE_4562_length_1369_cov_2.111872	1369	5.12715	5.12715	4.41975
NODE_4563_length_1369_cov_2.080670	1369	5.13536	5.13536	5.11878
NODE_4564_length_1369_cov_1.872146	1369	4.42248	4.42248	2.33449
NODE_4565_length_1369_cov_1.424658	1369	3.1854	3.1854	1.09532
NODE_4566_length_1369_cov_1.328006	1369	3.96555	3.96555	4.55709
NODE_4567_length_1368_cov_2.984006	1368	7.38095	7.38095	9.16782
NODE_4568_length_1368_cov_2.576542	1368	6.29228	6.2931	6.15313
NODE_4569_length_1368_cov_2.546078	1368	6.39737	6.39737	3.20269
NODE_4570_length_1368_cov_2.031988	1368	4.76765	4.76765	2.77836
NODE_4571_length_1368_cov_1.876618	1368	4.97209	4.97209	2.72234
NODE_4572_length_1368_cov_1.839299	1368	4.58046	4.58046	3.28727
NODE_4573_length_1368_cov_1.768469	1368	4.2069	4.2069	4.58658
NODE_4574_length_1368_cov_1.608530	1368	3.59934	3.59934	3.984
NODE_4575_length_1367_cov_3.847561	1367	9.50863	9.50945	14.8142
NODE_4576_length_1367_cov_3.029726	1367	7.39934	7.39934	7.95551
NODE_4577_length_1367_cov_2.583841	1367	5.93344	5.93344	3.55397
NODE_4578_length_1367_cov_2.299543	1367	5.49466	5.49466	5.15475
NODE_4579_length_1367_cov_2.153201	1367	5.17338	5.1742	4.23937
NODE_4580_length_1367_cov_2.001524	1367	4.64996	4.64996	3.879
NODE_4581_length_1367_cov_1.928354	1367	4.71487	4.71487	1.67274
NODE_4582_length_1366_cov_9.485889	1366	20.199	20.199	29.3415
NODE_4583_length_1366_cov_3.422578	1366	8.32484	8.32484	8.45163
NODE_4584_length_1366_cov_2.579710	1366	5.96711	5.96711	9.54622
NODE_4585_length_1366_cov_2.562166	1366	6.56497	6.56497	7.99256
NODE_4586_length_1366_cov_2.465294	1366	5.89803	5.89803	10.4291
NODE_4587_length_1366_cov_2.388253	1366	5.98355	5.98355	9.83185
NODE_4588_length_1366_cov_2.016781	1366	4.98849	4.98849	2.87064
NODE_4589_length_1366_cov_1.843631	1366	4.54276	4.54359	3.37916
NODE_4590_length_1366_cov_1.756674	1366	4.43586	4.43586	3.0889
NODE_4591_length_1366_cov_1.485889	1366	3.39885	3.39885	0.959305
NODE_4592_length_1365_cov_3.027481	1365	6.79918	6.79918	7.08318
NODE_4593_length_1365_cov_2.622901	1365	6.20658	6.20658	7.5348
NODE_4594_length_1365_cov_2.194656	1365	5.16543	5.16543	2.58628
NODE_4595_length_1365_cov_2.177099	1365	5.25103	5.25103	2.83891
NODE_4596_length_1365_cov_2.100000	1365	5.27984	5.27984	6.89361
NODE_4597_length_1365_cov_2.093893	1365	5.00658	5.00741	3.99415
NODE_4598_length_1365_cov_2.021374	1365	5.11934	5.11934	2.37371
NODE_4599_length_1365_cov_1.986260	1365	4.83786	4.83786	4.66975
NODE_4600_length_1365_cov_1.821374	1365	4.47325	4.47325	4.44061
NODE_4601_length_1365_cov_1.739695	1365	4.18601	4.18601	3.65729
NODE_4602_length_1365_cov_1.270229	1365	3.05103	3.05103	1.16707
NODE_4603_length_1364_cov_2.324675	1364	5.56013	5.56013	4.77918
NODE_4604_length_1363_cov_3.275994	1363	7.97444	7.97444	5.75264
NODE_4605_length_1363_cov_3.250765	1363	7.60429	7.60429	9.60899
NODE_4606_length_1363_cov_2.586391	1363	5.93652	5.93652	7.30036
NODE_4607_length_1363_cov_2.146789	1363	4.74691	4.74691	3.08192
NODE_4608_length_1363_cov_1.871560	1363	4.50371	4.50371	2.89377
NODE_4609_length_1363_cov_1.273700	1363	3.43116	3.43116	2.15306
NODE_4610_length_1362_cov_3.756695	1362	9.06436	9.06436	8.91406
NODE_4611_length_1362_cov_3.657995	1362	9.76155	9.76238	6.94433
NODE_4612_length_1362_cov_2.282326	1362	5.95297	5.95297	5.90284
NODE_4613_length_1362_cov_2.007651	1362	4.88366	4.88366	5.65865
NODE_4614_length_1362_cov_1.986228	1362	4.967	4.967	2.41013
NODE_4615_length_1362_cov_1.426167	1362	3.56023	3.56023	1.88322
NODE_4616_length_1361_cov_2.238132	1361	5.79108	5.79108	5.48605
NODE_4617_length_1361_cov_2.177642	1361	5.03551	5.03551	8.60119
NODE_4618_length_1361_cov_1.652374	1361	3.89265	3.89265	2.82483
NODE_4619_length_1360_cov_12.914176	1360	29.5711	29.5711	19.7919
NODE_4620_length_1360_cov_8.819157	1360	15.8785	15.8785	97.0008
NODE_4621_length_1360_cov_2.696552	1360	6.32231	6.32231	5.20457
NODE_4622_length_1360_cov_2.681992	1360	6.31818	6.31818	4.41728
NODE_4623_length_1360_cov_1.682759	1360	4.11488	4.11488	3.63195
NODE_4624_length_1360_cov_1.597701	1360	3.82397	3.82397	2.94254
NODE_4625_length_1359_cov_2.773773	1359	6.67742	6.67742	8.56803
NODE_4626_length_1359_cov_2.444785	1359	5.45079	5.45079	4.81733
NODE_4627_length_1359_cov_2.277607	1359	5.43342	5.43342	7.6597
NODE_4628_length_1359_cov_1.758436	1359	4.24566	4.24566	2.6954
NODE_4629_length_1359_cov_1.705521	1359	4.17949	4.17949	4.02486
NODE_4630_length_1359_cov_1.520706	1359	3.93383	3.93383	1.92444
NODE_4631_length_1358_cov_35.450499	1358	65.1714	65.1714	307.213
NODE_4632_length_1358_cov_2.384497	1358	6.3096	6.3096	5.76158
NODE_4633_length_1357_cov_2.523810	1357	5.83844	5.83844	7.38266
NODE_4634_length_1357_cov_2.215822	1357	6.14996	6.14996	9.43763
NODE_4635_length_1357_cov_2.016129	1357	4.65286	4.65286	3.62152
NODE_4636_length_1357_cov_1.846390	1357	4.17233	4.17233	2.34175
NODE_4637_length_1357_cov_1.707373	1357	3.91798	3.91798	2.17983
NODE_4638_length_1357_cov_1.642089	1357	4.19056	4.19138	2.82983
NODE_4639_length_1357_cov_1.635945	1357	4.42585	4.42585	4.95947
NODE_4640_length_1357_cov_1.615207	1357	4.11102	4.11102	2.5913
NODE_4641_length_1356_cov_3.435050	1356	8.36484	8.36484	16.8013
NODE_4642_length_1356_cov_3.384320	1356	8.49751	8.49751	13.1846
NODE_4643_length_1356_cov_2.993082	1356	6.93118	6.93118	6.4525
NODE_4644_length_1356_cov_2.492698	1356	6.16667	6.16667	4.38964
NODE_4645_length_1356_cov_2.374327	1356	6.46766	6.46766	9.14708
NODE_4646_length_1356_cov_2.235204	1356	5.22886	5.22886	4.50027
NODE_4647_length_1356_cov_1.510377	1356	3.59453	3.59453	1.97903
NODE_4648_length_1355_cov_6.774615	1355	15.1129	15.1129	9.32777
NODE_4649_length_1355_cov_3.164615	1355	7.34191	7.34191	19.7999
NODE_4650_length_1355_cov_2.860769	1355	6.59419	6.59419	7.57022
NODE_4651_length_1355_cov_2.256154	1355	5.15934	5.15934	5.50116
NODE_4652_length_1355_cov_2.218462	1355	5.62158	5.62158	5.46132
NODE_4653_length_1355_cov_2.103077	1355	4.89544	4.89544	4.90933
NODE_4654_length_1355_cov_1.963846	1355	4.93527	4.93527	3.3762
NODE_4655_length_1355_cov_1.926154	1355	4.85145	4.85145	4.44054
NODE_4656_length_1355_cov_1.655385	1355	4.03071	4.03071	2.54308
NODE_4657_length_1354_cov_3.572748	1354	8.05399	8.05399	17.3379
NODE_4658_length_1354_cov_3.474211	1354	7.98339	7.98339	15.2266
NODE_4659_length_1354_cov_2.911470	1354	7.46512	7.46512	8.15922
NODE_4660_length_1354_cov_2.784450	1354	6.86711	6.86711	7.37218
NODE_4661_length_1354_cov_2.592764	1354	6.36545	6.36545	9.2363
NODE_4662_length_1354_cov_2.402617	1354	5.42442	5.42442	4.96435
NODE_4663_length_1354_cov_2.125481	1354	5.03156	5.03156	3.8976
NODE_4664_length_1354_cov_1.725943	1354	4.38787	4.38787	4.95249
NODE_4665_length_1354_cov_1.576597	1354	3.94601	3.94601	4.20242
NODE_4666_length_1353_cov_1.890601	1353	4.19451	4.19451	2.95215
NODE_4667_length_1353_cov_1.854391	1353	4.59102	4.59102	4.5963
NODE_4668_length_1353_cov_1.816641	1353	4.62178	4.62178	3.89927
NODE_4669_length_1353_cov_1.748844	1353	4.12136	4.12219	2.95758
NODE_4670_length_1353_cov_1.742681	1353	4.3882	4.3882	2.20274
NODE_4671_length_1353_cov_1.421418	1353	3.46135	3.46135	1.95586
NODE_4672_length_1352_cov_3.883577	1352	9.05241	9.05241	18.7058
NODE_4673_length_1352_cov_3.067849	1352	6.9218	6.9218	8.49848
NODE_4674_length_1352_cov_2.022359	1352	4.82196	4.82196	2.11316
NODE_4675_length_1352_cov_1.875867	1352	4.77288	4.77371	3.84385
NODE_4676_length_1352_cov_1.802621	1352	4.35108	4.35108	3.51028
NODE_4677_length_1352_cov_1.781804	1352	4.52745	4.52745	3.7199
NODE_4678_length_1352_cov_1.690825	1352	4.06656	4.06656	2.36692
NODE_4679_length_1352_cov_1.627602	1352	4.01664	4.01664	2.3511
NODE_4680_length_1352_cov_1.528142	1352	4.18303	4.18303	3.60011
NODE_4681_length_1352_cov_1.495759	1352	3.8228	3.8228	2.72711
NODE_4682_length_1351_cov_13.318673	1351	20.8268	20.8268	33.5483
NODE_4683_length_1351_cov_2.726852	1351	6.72939	6.72939	9.09253
NODE_4684_length_1351_cov_2.332562	1351	5.6811	5.6811	6.6007
NODE_4685_length_1351_cov_2.111111	1351	5.48543	5.48543	5.35001
NODE_4686_length_1351_cov_1.239969	1351	2.94505	2.94505	1.67531
NODE_4687_length_1350_cov_2.873359	1350	6.61333	6.61333	3.47171
NODE_4688_length_1350_cov_2.647876	1350	6.315	6.315	12.3327
NODE_4689_length_1350_cov_2.521236	1350	5.81	5.81	3.44843
NODE_4690_length_1350_cov_2.307336	1350	5.94833	5.94833	4.50608
NODE_4691_length_1350_cov_2.047876	1350	4.7175	4.7175	1.88259
NODE_4692_length_1350_cov_1.884170	1350	5.30333	5.30333	5.88625
NODE_4693_length_1350_cov_1.742085	1350	4.1125	4.1125	2.52694
NODE_4694_length_1349_cov_4.003091	1349	8.64887	8.64887	14.2514
NODE_4695_length_1349_cov_3.244204	1349	8.03586	8.03586	11.891
NODE_4696_length_1349_cov_3.180835	1349	7.72644	7.72644	9.38587
NODE_4697_length_1349_cov_2.493045	1349	5.8799	5.8799	5.55822
NODE_4698_length_1349_cov_2.003864	1349	5.14679	5.14679	3.52601
NODE_4699_length_1348_cov_3.820572	1348	9.56094	9.56094	14.6775
NODE_4700_length_1348_cov_2.843774	1348	7.11686	7.11686	6.50262
NODE_4701_length_1348_cov_2.498067	1348	5.63439	5.63439	7.98486
NODE_4702_length_1348_cov_2.427688	1348	6.16528	6.16528	5.6853
NODE_4703_length_1348_cov_2.320959	1348	5.57346	5.57346	5.44611
NODE_4704_length_1348_cov_2.126837	1348	5.28214	5.28297	4.73607
NODE_4705_length_1348_cov_1.895592	1348	4.39482	4.39482	1.94675
NODE_4706_length_1347_cov_11.794118	1347	26.8129	26.8129	50.3479
NODE_4707_length_1347_cov_2.788700	1347	6.9081	6.9081	14.4798
NODE_4708_length_1346_cov_11.760651	1346	22.4799	22.4799	51.3996
NODE_4709_length_1346_cov_3.350891	1346	8.07776	8.07776	14.4901
NODE_4710_length_1346_cov_3.218435	1346	7.87542	7.87542	13.5686
NODE_4711_length_1346_cov_2.935709	1346	6.92224	6.92224	5.09604
NODE_4712_length_1346_cov_2.683966	1346	6.51338	6.51338	5.98895
NODE_4713_length_1346_cov_1.915569	1346	5.11538	5.11538	5.37913
NODE_4714_length_1345_cov_2.788372	1345	6.47699	6.47699	8.99005
NODE_4715_length_1345_cov_2.755814	1345	6.53891	6.53891	4.46142
NODE_4716_length_1345_cov_2.666667	1345	6.67782	6.67782	5.33414
NODE_4717_length_1345_cov_2.275194	1345	5.3272	5.3272	2.43138
NODE_4718_length_1345_cov_1.778295	1345	4.40753	4.40753	2.55659
NODE_4719_length_1345_cov_1.648837	1345	4.08619	4.08619	2.73379
NODE_4720_length_1344_cov_4.048099	1344	9.14992	9.14992	7.15854
NODE_4721_length_1344_cov_2.896819	1344	6.72948	6.72948	6.67533
NODE_4722_length_1344_cov_2.560124	1344	5.78727	5.78727	3.54901
NODE_4723_length_1344_cov_2.477114	1344	5.90955	5.90955	4.61714
NODE_4724_length_1344_cov_2.344453	1344	5.91625	5.91625	3.3727
NODE_4725_length_1344_cov_2.302560	1344	5.51675	5.51675	3.92974
NODE_4726_length_1343_cov_2.943323	1343	7.30763	7.30763	7.08905
NODE_4727_length_1343_cov_2.434006	1343	6.05784	6.05784	5.19382
NODE_4728_length_1343_cov_1.983696	1343	5.14166	5.14166	4.96563
NODE_4729_length_1342_cov_2.250971	1342	5.36577	5.36577	6.33798
NODE_4730_length_1342_cov_1.891220	1342	4.67282	4.67282	4.51083
NODE_4731_length_1342_cov_1.602953	1342	4.30034	4.30034	3.71324
NODE_4732_length_1342_cov_1.593629	1342	3.83473	3.83473	2.67041
NODE_4733_length_1342_cov_1.550117	1342	3.91191	3.91191	2.53884
NODE_4734_length_1342_cov_1.535354	1342	3.95973	3.95973	2.67852
NODE_4735_length_1342_cov_1.440559	1342	3.37332	3.37332	1.89998
NODE_4736_length_1342_cov_1.307692	1342	2.9807	2.9807	2.04414
NODE_4737_length_1341_cov_4.126750	1341	10.6977	10.6986	24.5419
NODE_4738_length_1341_cov_2.693624	1341	6.178	6.178	10.3061
NODE_4739_length_1341_cov_1.790824	1341	4.76322	4.76322	6.20438
NODE_4740_length_1341_cov_1.400467	1341	3.45592	3.45592	3.06842
