contigName	contigLen	totalAvgDepth	sample3.sort	sample3.sort-var
NODE_4860_length_1330_cov_4.850980	1330	11.7568	11.7568	9.92466
NODE_4861_length_1330_cov_2.174118	1330	5.15339	5.15339	5.4107
NODE_4862_length_1330_cov_2.124706	1330	5.27458	5.27458	2.55727
NODE_4863_length_1330_cov_1.610196	1330	3.75678	3.75678	2.02647
NODE_4864_length_1330_cov_1.560784	1330	3.81017	3.81017	2.57122
NODE_4865_length_1330_cov_1.501961	1330	3.73814	3.73814	2.48692
NODE_4866_length_1330_cov_1.378039	1330	3.24915	3.24915	1.00827
NODE_4867_length_1330_cov_1.247843	1330	3.10424	3.10424	1.65071
NODE_4868_length_1329_cov_2.708006	1329	7.78456	7.78456	7.63434
NODE_4869_length_1329_cov_2.160126	1329	4.68957	4.69042	3.09508
NODE_4870_length_1329_cov_2.033752	1329	4.75827	4.75827	2.05611
NODE_4871_length_1329_cov_1.865777	1329	4.14589	4.14589	3.79874
NODE_4872_length_1329_cov_1.747253	1329	4.0704	4.0704	5.8448
NODE_4873_length_1328_cov_2.180676	1328	4.88031	4.88031	2.32636
NODE_4874_length_1328_cov_2.098193	1328	4.97708	4.97708	3.618
NODE_4875_length_1328_cov_1.608013	1328	3.79202	3.79202	1.59562
NODE_4876_length_1328_cov_1.507463	1328	3.94312	3.94312	1.74783
NODE_4877_length_1328_cov_1.153967	1328	2.6893	2.6893	1.51086
NODE_4878_length_1327_cov_2.716195	1327	6.45115	6.45115	5.7291
NODE_4879_length_1327_cov_2.331761	1327	5.74936	5.75021	14.5362
NODE_4880_length_1327_cov_2.125000	1327	5.12999	5.12999	4.49755
NODE_4881_length_1327_cov_1.964623	1327	4.90569	4.90654	4.6256
NODE_4882_length_1327_cov_1.774371	1327	4.15803	4.15803	3.46651
NODE_4883_length_1327_cov_1.666667	1327	3.93288	3.93288	2.58477
NODE_4884_length_1327_cov_1.603774	1327	4.08666	4.08666	2.28671
NODE_4885_length_1327_cov_1.592767	1327	3.58454	3.58454	1.99305
NODE_4886_length_1326_cov_2.778914	1326	6.64456	6.64456	6.97314
NODE_4887_length_1326_cov_2.568843	1326	5.72024	5.72024	4.36166
NODE_4888_length_1326_cov_2.138474	1326	5.21429	5.21429	2.16682
NODE_4889_length_1326_cov_2.040913	1326	5.20068	5.20068	6.23536
NODE_4890_length_1326_cov_2.003934	1326	4.57313	4.57398	4.66349
NODE_4891_length_1326_cov_1.876475	1326	4.31207	4.31207	3.39614
NODE_4892_length_1326_cov_1.727773	1326	3.40816	3.40816	3.11836
NODE_4893_length_1326_cov_1.557042	1326	3.68112	3.68112	2.70245
NODE_4894_length_1326_cov_1.458694	1326	3.47874	3.47874	1.3119
NODE_4895_length_1326_cov_1.351692	1326	3.26616	3.26616	2.40825
NODE_4896_length_1326_cov_1.324941	1326	3.13265	3.13265	1.5126
NODE_4897_length_1325_cov_2.466142	1325	5.93617	5.93617	3.50275
NODE_4898_length_1325_cov_2.375591	1325	5.90213	5.90213	5.35586
NODE_4899_length_1325_cov_2.259055	1325	5.58894	5.58894	5.27809
NODE_4900_length_1325_cov_2.255118	1325	5.36085	5.36085	3.22739
NODE_4901_length_1325_cov_2.158268	1325	5.21021	5.21021	3.68235
NODE_4902_length_1325_cov_1.915748	1325	4.43574	4.43574	6.50329
NODE_4903_length_1325_cov_1.779528	1325	4.41617	4.41617	3.90416
NODE_4904_length_1325_cov_1.759843	1325	4.15745	4.15745	4.20943
NODE_4905_length_1325_cov_1.647244	1325	3.64085	3.64085	2.66136
NODE_4906_length_1325_cov_1.647244	1325	3.75574	3.75574	3.54928
NODE_4907_length_1325_cov_1.476378	1325	3.64681	3.64681	2.37856
NODE_4908_length_1324_cov_3.078802	1324	6.3109	6.3109	5.25793
NODE_4909_length_1324_cov_2.193065	1324	5.07922	5.07922	3.0108
NODE_4910_length_1324_cov_2.143420	1324	5.19506	5.19506	3.70703
NODE_4911_length_1324_cov_1.986604	1324	4.84157	4.84157	2.6603
NODE_4912_length_1324_cov_1.490938	1324	3.55451	3.55451	1.5533
NODE_4913_length_1324_cov_1.369582	1324	3.62095	3.62095	1.55015
NODE_4914_length_1323_cov_2.904574	1323	6.92839	6.92839	5.05119
NODE_4915_length_1323_cov_2.242114	1323	5.0162	5.0162	4.61323
NODE_4916_length_1323_cov_2.069401	1323	5.56351	5.56351	5.65913
NODE_4917_length_1323_cov_1.777603	1323	4.29241	4.29241	4.29413
NODE_4918_length_1323_cov_1.317035	1323	3.13725	3.13725	1.20555
NODE_4919_length_1323_cov_1.242902	1323	3.12106	3.12106	0.717413
NODE_4920_length_1322_cov_2.943962	1322	7.54266	7.54266	8.84445
NODE_4921_length_1322_cov_2.722968	1322	6.80973	6.80973	4.93987
NODE_4922_length_1322_cov_2.654301	1322	7.54949	7.54949	9.38865
NODE_4923_length_1322_cov_1.789266	1322	4.44369	4.44369	6.30511
NODE_4924_length_1322_cov_1.616417	1322	4.25085	4.25085	3.18042
NODE_4925_length_1322_cov_1.365430	1322	3.3959	3.3959	1.48617
NODE_4926_length_1322_cov_1.340174	1322	3.1971	3.1971	1.65967
NODE_4927_length_1322_cov_1.314128	1322	3.35666	3.35751	2.37848
NODE_4928_length_1321_cov_5.104265	1321	11.2485	11.2485	50.5374
NODE_4929_length_1321_cov_3.231438	1321	9.02477	9.02477	11.3831
NODE_4930_length_1321_cov_2.838863	1321	6.95218	6.95218	6.60455
NODE_4931_length_1321_cov_2.418641	1321	6.06661	6.06661	8.57678
NODE_4932_length_1321_cov_2.333333	1321	5.46627	5.46627	2.33454
NODE_4933_length_1321_cov_1.844392	1321	4.92656	4.92656	4.84755
NODE_4934_length_1321_cov_1.554502	1321	3.51665	3.51665	1.75423
NODE_4935_length_1321_cov_1.505529	1321	3.52178	3.52178	1.65998
NODE_4936_length_1321_cov_1.461295	1321	3.34159	3.34159	1.88321
NODE_4937_length_1320_cov_1.943874	1320	4.63333	4.63333	4.77303
NODE_4938_length_1320_cov_1.782609	1320	4.1735	4.1735	2.28896
NODE_4939_length_1320_cov_1.699605	1320	4.0359	4.0359	2.70358
NODE_4940_length_1320_cov_1.489328	1320	4.04017	4.04017	2.52277
NODE_4941_length_1320_cov_1.456126	1320	3.62564	3.62564	2.16941
NODE_4942_length_1320_cov_1.379447	1320	3.37778	3.37778	2.76564
NODE_4943_length_1320_cov_1.219763	1320	3.41111	3.41111	1.44847
NODE_4944_length_1319_cov_1.879747	1319	4.95552	4.95637	4.02805
NODE_4945_length_1319_cov_1.771361	1319	3.84859	3.84859	2.58581
NODE_4946_length_1319_cov_1.668513	1319	3.83405	3.83405	3.29605
NODE_4947_length_1319_cov_1.651108	1319	4.03678	4.03678	2.0269
NODE_4948_length_1319_cov_1.462025	1319	3.35586	3.35586	2.97601
NODE_4949_length_1319_cov_1.318829	1319	3.02053	3.02053	1.0578
NODE_4950_length_1318_cov_3.310372	1318	7.59075	7.59075	27.5496
NODE_4951_length_1318_cov_3.026128	1318	7.36815	7.36815	8.33916
NODE_4952_length_1318_cov_2.831354	1318	6.47603	6.47603	5.12025
NODE_4953_length_1318_cov_2.410926	1318	6.11644	6.11644	5.19641
NODE_4954_length_1318_cov_2.230404	1318	5.04623	5.04623	4.03041
NODE_4955_length_1318_cov_2.125099	1318	4.55565	4.55565	4.36708
NODE_4956_length_1318_cov_2.045131	1318	4.49486	4.49486	2.33759
NODE_4957_length_1318_cov_1.854315	1318	4.2714	4.2714	4.06595
NODE_4958_length_1318_cov_1.690420	1318	4.47774	4.47774	2.76729
NODE_4959_length_1318_cov_1.676960	1318	3.85959	3.85959	2.31105
NODE_4960_length_1318_cov_1.613618	1318	4.03082	4.03082	1.55862
NODE_4961_length_1318_cov_1.553444	1318	3.61729	3.61729	1.07107
NODE_4962_length_1318_cov_1.526524	1318	3.84332	3.84332	2.07569
NODE_4963_length_1318_cov_1.482185	1318	3.47089	3.47089	1.44216
NODE_4964_length_1318_cov_1.410926	1318	3.22432	3.22432	1.92051
NODE_4965_length_1318_cov_1.357086	1318	3.39212	3.39212	2.75957
NODE_4966_length_1317_cov_3.190967	1317	7.38818	7.38818	17.5052
NODE_4967_length_1317_cov_2.296355	1317	5.71037	5.71037	7.3397
NODE_4968_length_1317_cov_2.119651	1317	5.07626	5.07626	3.72917
NODE_4969_length_1317_cov_2.083994	1317	5.29049	5.29049	3.94214
NODE_4970_length_1317_cov_1.912044	1317	4.64182	4.64182	3.73266
NODE_4971_length_1317_cov_1.732964	1317	4.23736	4.23736	2.53109
NODE_4972_length_1317_cov_1.609350	1317	3.73265	3.73265	2.22348
NODE_4973_length_1316_cov_2.643933	1316	6.23585	6.23585	5.77524
NODE_4974_length_1316_cov_2.210944	1316	5.46484	5.46484	5.83524
NODE_4975_length_1316_cov_2.076130	1316	4.51801	4.51801	2.41469
NODE_4976_length_1316_cov_1.919905	1316	4.25901	4.25901	3.26847
NODE_4977_length_1316_cov_1.781919	1316	4.01372	4.01372	3.45732
NODE_4978_length_1316_cov_1.666931	1316	4.08319	4.08405	5.00581
NODE_4979_length_1316_cov_1.250595	1316	3.1518	3.1518	1.04905
NODE_4980_length_1315_cov_3.321429	1315	8.56738	8.56738	7.62369
NODE_4981_length_1315_cov_2.850000	1315	6.73562	6.73562	3.90943
NODE_4982_length_1315_cov_1.892063	1315	4.43004	4.43004	2.28656
NODE_4983_length_1315_cov_1.864286	1315	4.68584	4.68584	4.90812
NODE_4984_length_1315_cov_1.519841	1315	3.64292	3.64292	2.704
NODE_4985_length_1315_cov_1.473016	1315	3.5794	3.5794	2.20611
NODE_4986_length_1315_cov_1.392063	1315	3.43004	3.43004	1.23501
NODE_4987_length_1315_cov_1.366667	1315	3.18541	3.18541	2.3333
NODE_4988_length_1314_cov_2.720413	1314	6.29811	6.29811	4.163
NODE_4989_length_1314_cov_2.698173	1314	6.17268	6.17268	2.72597
NODE_4990_length_1314_cov_2.367752	1314	5.42869	5.42955	5.16185
NODE_4991_length_1314_cov_1.857824	1314	4.62629	4.62629	4.3271
NODE_4992_length_1313_cov_2.666137	1313	5.73861	5.73861	17.5702
NODE_4993_length_1313_cov_2.043720	1313	4.71195	4.71195	2.05896
NODE_4994_length_1313_cov_1.914149	1313	4.46346	4.46346	2.60172
NODE_4995_length_1313_cov_1.874404	1313	4.29321	4.29321	3.09207
NODE_4996_length_1313_cov_1.764706	1313	4.38091	4.38091	4.54584
NODE_4997_length_1313_cov_1.709062	1313	3.8031	3.8031	1.84159
NODE_4998_length_1313_cov_1.670111	1313	3.84437	3.84437	1.81999
NODE_4999_length_1313_cov_1.512719	1313	3.62081	3.62081	4.0807
NODE_5000_length_1313_cov_1.482512	1313	3.57352	3.57352	1.3584
NODE_5001_length_1313_cov_1.250397	1313	3.07739	3.07739	2.64977
NODE_5002_length_1312_cov_4.025457	1312	8.86919	8.86919	10.0932
NODE_5003_length_1312_cov_2.589499	1312	6.37349	6.37349	9.9241
NODE_5004_length_1312_cov_1.867144	1312	4.463	4.463	3.58045
NODE_5005_length_1312_cov_1.713604	1312	4.31756	4.31756	3.3883
NODE_5006_length_1312_cov_1.460621	1312	4.13253	4.13253	3.19519
NODE_5007_length_1312_cov_1.396181	1312	3.13081	3.13081	1.62283
NODE_5008_length_1311_cov_3.501592	1311	8.5099	8.5099	9.50531
NODE_5009_length_1311_cov_2.328822	1311	5.73127	5.73127	5.06221
NODE_5010_length_1311_cov_2.199045	1311	5.4186	5.4186	5.71083
NODE_5011_length_1311_cov_1.931529	1311	4.46339	4.46339	2.07302
NODE_5012_length_1310_cov_2.438247	1310	6.14052	6.14052	4.04667
NODE_5013_length_1310_cov_2.004781	1310	5.16983	5.16983	3.73041
NODE_5014_length_1310_cov_1.967331	1310	4.57931	4.57931	5.51568
NODE_5015_length_1310_cov_1.250199	1310	3.24138	3.24138	1.13237
NODE_5016_length_1309_cov_2.937799	1309	7.20535	7.20535	8.92154
NODE_5017_length_1309_cov_2.157895	1309	4.98274	4.98361	5.29594
NODE_5018_length_1309_cov_1.820574	1309	4.40466	4.40466	2.3085
NODE_5019_length_1309_cov_1.794258	1309	4.3667	4.36756	2.70588
NODE_5020_length_1309_cov_1.759968	1309	3.90336	3.90336	1.34298
NODE_5021_length_1309_cov_1.586124	1309	3.93788	3.93788	2.65073
NODE_5022_length_1309_cov_1.550239	1309	3.89129	3.89129	2.04344
NODE_5023_length_1309_cov_1.492026	1309	3.6264	3.6264	1.78687
NODE_5024_length_1308_cov_8.561053	1308	19.5674	19.5674	14.3512
NODE_5025_length_1308_cov_3.210694	1308	7.66062	7.66062	8.00659
NODE_5026_length_1308_cov_2.418994	1308	5.79793	5.79793	4.04901
NODE_5027_length_1308_cov_1.948125	1308	4.5829	4.5829	2.14653
NODE_5028_length_1308_cov_1.945730	1308	4.53022	4.53022	3.3971
NODE_5029_length_1308_cov_1.847566	1308	4.35751	4.35751	2.72083
NODE_5030_length_1308_cov_1.551476	1308	3.55009	3.55009	2.0178
NODE_5031_length_1308_cov_1.534717	1308	3.45682	3.45682	1.12649
NODE_5032_length_1308_cov_1.410215	1308	3.41883	3.41883	2.152
NODE_5033_length_1308_cov_1.127694	1308	2.69862	2.69862	0.955769
NODE_5034_length_1307_cov_2.841853	1307	6.91098	6.91098	7.21094
NODE_5035_length_1307_cov_2.655751	1307	6.57476	6.57476	6.21176
NODE_5036_length_1307_cov_2.148562	1307	5.26275	5.26275	2.84094
NODE_5037_length_1307_cov_1.831470	1307	4.73552	4.73552	3.39712
NODE_5038_length_1307_cov_1.595847	1307	3.90752	3.90752	3.1359
NODE_5039_length_1307_cov_1.515974	1307	3.52031	3.52031	3.52143
NODE_5040_length_1307_cov_1.419329	1307	3.16162	3.16162	3.39687
NODE_5041_length_1307_cov_1.400160	1307	3.33449	3.33449	2.30064
NODE_5042_length_1307_cov_1.147764	1307	2.54019	2.54019	1.58424
NODE_5043_length_1306_cov_1.743405	1306	4.34256	4.34256	2.8384
NODE_5044_length_1306_cov_1.668265	1306	4.66176	4.66176	2.38507
NODE_5045_length_1306_cov_1.634692	1306	3.74221	3.74221	1.70492
NODE_5046_length_1306_cov_1.335731	1306	3.55796	3.55796	2.47543
NODE_5047_length_1306_cov_1.175859	1306	2.65398	2.65398	0.861986
NODE_5048_length_1305_cov_4.484800	1305	11.3662	11.3662	4.48709
NODE_5049_length_1305_cov_2.106400	1305	4.80433	4.80433	11.1835
NODE_5050_length_1305_cov_2.010400	1305	5.60433	5.60519	3.79546
NODE_5051_length_1305_cov_1.889600	1305	4.46061	4.46061	5.22613
NODE_5052_length_1305_cov_1.624800	1305	3.81385	3.81385	2.86047
NODE_5053_length_1305_cov_1.616800	1305	3.74459	3.74459	2.83159
NODE_5054_length_1305_cov_1.608000	1305	3.9316	3.9316	2.76048
NODE_5055_length_1305_cov_1.468800	1305	3.66407	3.66407	2.70331
NODE_5056_length_1304_cov_5.896717	1304	12.0269	12.0269	11.525
NODE_5057_length_1304_cov_2.829464	1304	6.58492	6.58492	10.0279
NODE_5058_length_1304_cov_2.051241	1304	4.59792	4.59792	3.67687
NODE_5059_length_1304_cov_1.906325	1304	4.21317	4.21404	3.04087
NODE_5060_length_1304_cov_1.823058	1304	4.24177	4.24177	6.52001
NODE_5061_length_1304_cov_1.725380	1304	4.13518	4.13518	2.24018
NODE_5062_length_1304_cov_1.400320	1304	3.44887	3.44887	1.9666
NODE_5063_length_1303_cov_3.089744	1303	8.29228	8.29228	5.306
NODE_5064_length_1303_cov_2.662660	1303	6.56375	6.56375	10.484
NODE_5065_length_1303_cov_2.284455	1303	5.30269	5.30269	3.20779
NODE_5066_length_1303_cov_2.173878	1303	5.57502	5.57502	3.52757
NODE_5067_length_1303_cov_2.051282	1303	4.55507	4.55507	2.46593
NODE_5068_length_1303_cov_1.830128	1303	4.10928	4.10928	4.98802
NODE_5069_length_1303_cov_1.820513	1303	4.25672	4.25672	2.98613
NODE_5070_length_1303_cov_1.769231	1303	4.12489	4.12489	1.91148
NODE_5071_length_1303_cov_1.676282	1303	3.83695	3.83695	3.53937
NODE_5072_length_1303_cov_1.597756	1303	3.60451	3.60451	1.67852
NODE_5073_length_1303_cov_1.563301	1303	3.66175	3.66175	1.47923
NODE_5074_length_1303_cov_1.439904	1303	3.25499	3.25499	1.17278
NODE_5075_length_1303_cov_1.209936	1303	2.817	2.81787	1.43556
NODE_5076_length_1302_cov_3.299920	1302	8.02778	8.02778	5.06959
NODE_5077_length_1302_cov_2.935846	1302	7.23698	7.23698	7.35734
NODE_5078_length_1302_cov_2.567763	1302	6.04774	6.04774	3.75705
NODE_5079_length_1302_cov_2.422614	1302	5.55556	5.55556	6.97519
NODE_5080_length_1302_cov_2.035285	1302	4.9184	4.9184	5.95508
NODE_5081_length_1302_cov_2.023256	1302	4.58507	4.58507	4.85115
NODE_5082_length_1302_cov_1.814755	1302	4.24566	4.24566	3.4296
NODE_5083_length_1302_cov_1.664796	1302	3.80903	3.80903	2.82361
NODE_5084_length_1302_cov_1.559743	1302	4.46615	4.46615	1.96931
NODE_5085_length_1302_cov_1.488372	1302	3.54253	3.54253	1.70105
NODE_5086_length_1301_cov_2.632424	1301	5.81494	5.81581	9.73299
NODE_5087_length_1301_cov_2.151685	1301	4.23458	4.23458	4.06318
NODE_5088_length_1301_cov_2.013644	1301	4.69679	4.69679	3.48276
NODE_5089_length_1301_cov_1.878010	1301	4.1894	4.1894	2.4789
NODE_5090_length_1301_cov_1.840289	1301	4.73414	4.73414	4.11539
NODE_5091_length_1301_cov_1.824238	1301	4.20156	4.20156	3.52977
NODE_5092_length_1301_cov_1.652488	1301	3.68288	3.68288	1.82544
NODE_5093_length_1301_cov_1.565008	1301	3.97654	3.97654	1.59511
NODE_5094_length_1301_cov_1.468700	1301	3.4066	3.40747	1.29207
NODE_5095_length_1301_cov_1.429374	1301	3.42919	3.42919	3.91997
NODE_5096_length_1301_cov_1.308186	1301	3.13901	3.13901	1.41197
NODE_5097_length_1301_cov_1.156501	1301	2.89487	2.89487	0.958508
NODE_5098_length_1300_cov_2.463454	1300	5.55565	5.55565	4.77621
NODE_5099_length_1300_cov_2.370281	1300	5.96348	5.96348	4.0474
NODE_5100_length_1300_cov_2.254618	1300	5.55391	5.55391	4.90006
NODE_5101_length_1300_cov_2.153414	1300	5.93565	5.93565	4.48672
NODE_5102_length_1300_cov_1.758233	1300	4.24696	4.24696	1.59432
NODE_5103_length_1300_cov_1.664257	1300	4.36	4.36	2.68317
NODE_5104_length_1300_cov_1.623293	1300	3.72348	3.72348	1.92173
NODE_5105_length_1300_cov_1.478715	1300	3.32522	3.32522	2.2823
NODE_5106_length_1300_cov_1.291566	1300	3.20609	3.20609	1.1681
NODE_5107_length_1299_cov_1.680064	1299	3.66493	3.66493	1.79094
NODE_5108_length_1299_cov_1.134244	1299	2.86423	2.86423	1.46761
NODE_5109_length_1298_cov_2.842317	1298	6.9878	6.9878	5.80101
NODE_5110_length_1298_cov_2.672566	1298	6.41289	6.41289	12.7309
NODE_5111_length_1298_cov_1.951730	1298	4.97997	4.97997	2.88627
NODE_5112_length_1298_cov_1.949316	1298	4.54704	4.54704	2.88097
NODE_5113_length_1298_cov_1.901850	1298	4.51655	4.51655	3.40599
NODE_5114_length_1298_cov_1.859212	1298	4.17335	4.17335	4.57765
NODE_5115_length_1298_cov_1.826227	1298	4.28833	4.28833	5.19574
NODE_5116_length_1298_cov_1.558327	1298	3.61411	3.61411	1.77161
NODE_5117_length_1298_cov_1.537409	1298	3.64895	3.64895	3.35094
NODE_5118_length_1298_cov_1.502011	1298	3.43467	3.43554	3.47361
NODE_5119_length_1298_cov_1.498793	1298	3.83711	3.83711	3.48609
NODE_5120_length_1298_cov_1.487530	1298	3.39634	3.39634	2.58995
NODE_5121_length_1297_cov_1.719002	1297	4.84307	4.84307	2.98408
NODE_5122_length_1297_cov_1.346216	1297	3.65475	3.65475	2.21054
NODE_5123_length_1297_cov_1.173108	1297	3.31299	3.31299	1.74576
NODE_5124_length_1296_cov_21.696213	1296	49.4721	49.4721	72.3175
NODE_5125_length_1296_cov_2.285254	1296	5.27138	5.27138	5.99353
NODE_5126_length_1296_cov_2.157937	1296	5.226	5.226	4.57856
NODE_5127_length_1296_cov_2.006446	1296	4.81588	4.81588	4.70408
NODE_5128_length_1296_cov_1.726027	1296	4.10558	4.10558	3.59325
NODE_5129_length_1295_cov_18.463710	1295	37.5956	37.5956	339.214
NODE_5130_length_1295_cov_4.111290	1295	9.71092	9.71092	15.4767
NODE_5131_length_1295_cov_2.227419	1295	5.38777	5.38777	5.89848
NODE_5132_length_1295_cov_2.153226	1295	4.77729	4.77729	3.33934
NODE_5133_length_1295_cov_2.145161	1295	5.45939	5.45939	3.73982
NODE_5134_length_1295_cov_1.927419	1295	4.27074	4.27162	2.26094
NODE_5135_length_1295_cov_1.814516	1295	4.59039	4.59039	5.03573
NODE_5136_length_1295_cov_1.591129	1295	3.81834	3.81834	3.28166
NODE_5137_length_1295_cov_1.535484	1295	3.44978	3.44978	2.3421
NODE_5138_length_1294_cov_50.891041	1294	119.52	119.52	92.353
NODE_5139_length_1294_cov_12.499596	1294	21.1573	21.1573	55.2385
NODE_5140_length_1294_cov_3.793382	1294	9.56906	9.56906	6.88586
NODE_5141_length_1294_cov_2.459241	1294	5.91871	5.91871	6.37232
NODE_5142_length_1294_cov_1.523810	1294	3.75962	3.75962	2.77768
NODE_5143_length_1294_cov_1.454399	1294	3.18269	3.18269	1.13106
NODE_5144_length_1294_cov_1.351897	1294	4.12413	4.12413	3.87609
NODE_5145_length_1293_cov_3.368336	1293	8.13823	8.13823	6.83026
NODE_5146_length_1293_cov_2.355412	1293	5.48644	5.48644	3.09064
NODE_5147_length_1293_cov_2.340065	1293	5.62292	5.62292	3.13876
NODE_5148_length_1293_cov_1.899838	1293	4.59143	4.59143	2.60441
NODE_5149_length_1293_cov_1.894992	1293	4.80227	4.80227	6.49679
NODE_5150_length_1293_cov_1.680129	1293	4.01312	4.01312	2.69071
NODE_5151_length_1292_cov_2.901374	1292	8.03327	8.03327	13.7869
NODE_5152_length_1292_cov_2.513339	1292	5.61734	5.61734	3.70359
NODE_5153_length_1292_cov_2.476960	1292	6.38266	6.38266	6.32584
NODE_5154_length_1292_cov_1.911884	1292	4.45709	4.45709	2.77775
NODE_5155_length_1292_cov_1.691997	1292	4.08844	4.08844	2.3559
NODE_5156_length_1292_cov_1.668553	1292	4.00876	4.00876	3.86496
NODE_5157_length_1292_cov_1.517381	1292	3.46147	3.46147	1.95077
NODE_5158_length_1292_cov_1.115602	1292	2.80035	2.80035	1.66212
NODE_5159_length_1291_cov_2.218447	1291	5.56617	5.56617	3.93707
NODE_5160_length_1291_cov_2.114887	1291	6.03506	6.03506	8.09351
NODE_5161_length_1291_cov_1.899676	1291	4.79053	4.79053	4.58857
NODE_5162_length_1291_cov_1.533172	1291	4.27257	4.27257	1.62125
NODE_5163_length_1290_cov_2.336842	1290	5.17368	5.17368	2.89519
NODE_5164_length_1290_cov_2.029150	1290	4.69123	4.69123	5.01081
NODE_5165_length_1290_cov_1.944939	1290	4.73246	4.73333	3.20889
NODE_5166_length_1290_cov_1.901215	1290	4.65789	4.65789	3.6581
NODE_5167_length_1290_cov_1.767611	1290	4.22544	4.22544	3.2371
NODE_5168_length_1290_cov_1.697976	1290	4.0693	4.0693	2.63874
NODE_5169_length_1290_cov_1.516599	1290	3.38509	3.38509	2.23874
NODE_5170_length_1289_cov_2.559157	1289	5.85075	5.85162	3.47445
NODE_5171_length_1289_cov_2.121556	1289	5.09658	5.09658	4.26131
NODE_5172_length_1289_cov_1.820908	1289	4.3784	4.3784	1.43929
NODE_5173_length_1289_cov_1.705835	1289	4.08077	4.08077	1.97061
NODE_5174_length_1289_cov_1.366288	1289	3.09131	3.09131	1.0936
NODE_5175_length_1288_cov_2.060016	1288	5.03691	5.03691	4.76206
NODE_5176_length_1288_cov_1.931062	1288	4.4174	4.4174	2.97866
NODE_5177_length_1288_cov_1.840227	1288	4.11599	4.11599	1.80711
NODE_5178_length_1287_cov_4.225649	1287	9.3518	9.3518	9.27925
NODE_5179_length_1287_cov_2.820617	1287	6.24978	6.24978	4.84074
NODE_5180_length_1287_cov_1.952922	1287	4.95427	4.95514	2.29815
NODE_5181_length_1286_cov_2.609261	1286	6.16373	6.16373	4.36082
NODE_5182_length_1286_cov_1.852153	1286	4.21743	4.21743	3.217
NODE_5183_length_1286_cov_1.800162	1286	4.05458	4.05458	2.94323
NODE_5184_length_1286_cov_1.694557	1286	3.81074	3.81074	1.79763
NODE_5185_length_1286_cov_1.665313	1286	3.76144	3.76144	1.78004
NODE_5186_length_1286_cov_1.406174	1286	4.39965	4.39965	1.61458
NODE_5187_length_1286_cov_1.330626	1286	3.36092	3.3618	1.53683
NODE_5188_length_1285_cov_6.542276	1285	14.7322	14.7322	16.572
NODE_5189_length_1285_cov_4.183740	1285	10.0203	10.0203	29.9439
NODE_5190_length_1285_cov_3.221951	1285	7.79383	7.79383	9.65411
NODE_5191_length_1285_cov_2.860976	1285	6.63789	6.63877	4.56778
NODE_5192_length_1285_cov_2.453659	1285	5.91278	5.91278	4.62466
NODE_5193_length_1285_cov_1.823577	1285	4.18855	4.18855	3.54115
NODE_5194_length_1285_cov_1.814634	1285	4.14273	4.14273	3.00252
NODE_5195_length_1285_cov_1.773984	1285	3.95154	3.95154	3.64756
NODE_5196_length_1285_cov_1.631707	1285	3.8185	3.8185	1.94764
NODE_5197_length_1285_cov_1.445528	1285	3.17269	3.17269	1.97545
NODE_5198_length_1284_cov_2.153784	1284	5.22928	5.22928	7.16717
NODE_5199_length_1284_cov_1.813670	1284	4.10758	4.10758	4.58152
NODE_5200_length_1284_cov_1.638731	1284	4.34656	4.34656	2.69798
NODE_5201_length_1284_cov_1.471115	1284	3.66402	3.66402	1.78551
NODE_5202_length_1284_cov_1.299430	1284	3.14109	3.14109	1.17513
NODE_5203_length_1283_cov_2.421010	1283	5.67343	5.67343	4.33672
NODE_5204_length_1283_cov_2.001629	1283	4.66108	4.66108	2.31259
NODE_5205_length_1283_cov_1.824104	1283	4.38658	4.38658	2.94403
NODE_5206_length_1283_cov_1.458469	1283	3.55075	3.55075	2.6169
NODE_5207_length_1283_cov_1.413681	1283	3.29303	3.29303	1.49001
NODE_5208_length_1282_cov_1.823961	1282	4.07951	4.07951	2.12807
NODE_5209_length_1282_cov_1.788916	1282	4.36484	4.36484	6.29382
NODE_5210_length_1282_cov_1.672372	1282	3.85689	3.85689	2.86723
NODE_5211_length_1282_cov_1.581907	1282	3.4947	3.4947	1.4792
NODE_5212_length_1282_cov_1.562347	1282	3.59894	3.59894	2.39782
NODE_5213_length_1282_cov_1.506112	1282	4.10601	4.10601	1.79246
NODE_5214_length_1281_cov_2.402121	1281	6.07073	6.07073	5.81445
NODE_5215_length_1281_cov_1.985318	1281	4.76746	4.76746	2.65472
NODE_5216_length_1281_cov_1.525285	1281	3.57383	3.57383	2.62176
NODE_5217_length_1281_cov_1.142741	1281	2.84881	2.84881	2.73374
NODE_5218_length_1280_cov_1.891429	1280	4.41947	4.41947	2.89032
NODE_5219_length_1280_cov_1.876735	1280	5.39204	5.39204	4.02953
NODE_5220_length_1280_cov_1.775510	1280	4.1531	4.1531	2.63996
NODE_5221_length_1280_cov_1.657143	1280	4.15929	4.16018	3.23118
NODE_5222_length_1280_cov_1.431020	1280	3.72212	3.72212	2.50022
NODE_5223_length_1279_cov_5.804739	1279	10.1346	10.1346	26.6946
NODE_5224_length_1279_cov_3.817810	1279	9.47653	9.47741	6.62914
NODE_5225_length_1279_cov_2.084967	1279	4.65456	4.65456	4.53308
NODE_5226_length_1279_cov_2.067810	1279	5.17981	5.17981	3.98981
NODE_5227_length_1279_cov_2.013072	1279	4.82019	4.82019	2.81245
