contigName	contigLen	totalAvgDepth	sample2.sort	sample2.sort-var
NODE_3902_length_1595_cov_2.184416	1595	5.19931	5.19931	3.31065
NODE_3903_length_1595_cov_1.737013	1595	4.16609	4.16609	1.57073
NODE_3904_length_1594_cov_3.734243	1594	8.36357	8.36357	6.2912
NODE_3905_length_1594_cov_3.391163	1594	7.67521	7.67521	7.46405
NODE_3906_length_1594_cov_2.790123	1594	6.14751	6.14751	7.60053
NODE_3907_length_1594_cov_1.874594	1594	4.42382	4.42382	2.68655
NODE_3908_length_1594_cov_1.614035	1594	3.63712	3.63712	1.65616
NODE_3909_length_1593_cov_3.434980	1593	7.77616	7.77616	11.2724
NODE_3910_length_1593_cov_2.546164	1593	5.59806	5.59806	3.11295
NODE_3911_length_1592_cov_2.631750	1592	6.49237	6.49237	14.5042
NODE_3912_length_1592_cov_2.018868	1592	4.84327	4.84327	2.10868
NODE_3913_length_1592_cov_1.854262	1592	4.53675	4.53675	3.2065
NODE_3914_length_1592_cov_1.610280	1592	3.75035	3.75035	2.74679
NODE_3915_length_1591_cov_6.750651	1591	14.6419	14.6419	63.3883
NODE_3916_length_1591_cov_3.596354	1591	8.52394	8.52394	7.2051
NODE_3917_length_1591_cov_2.484375	1591	5.60583	5.60583	5.56263
NODE_3918_length_1591_cov_2.314453	1591	5.53019	5.53019	4.12009
NODE_3919_length_1591_cov_1.781901	1591	4.28591	4.28591	2.71958
NODE_3920_length_1591_cov_1.707682	1591	3.87509	3.87509	2.8927
NODE_3921_length_1591_cov_1.548828	1591	3.57113	3.57113	1.24789
NODE_3922_length_1591_cov_1.526042	1591	3.8848	3.8848	2.73672
NODE_3923_length_1590_cov_6.268404	1590	14.9451	14.9451	15.3223
NODE_3924_length_1590_cov_4.416287	1590	10.0035	10.0035	18.4537
NODE_3925_length_1590_cov_3.302932	1590	7.43889	7.43889	11.1318
NODE_3926_length_1589_cov_7.042373	1589	13.5893	13.5893	22.3813
NODE_3927_length_1589_cov_2.565841	1589	6.14732	6.14732	9.45673
NODE_3928_length_1589_cov_2.209257	1589	5.17165	5.17165	3.23544
NODE_3929_length_1589_cov_1.856584	1589	4.97012	4.97012	5.68409
NODE_3930_length_1589_cov_1.564537	1589	3.57123	3.57123	1.89878
NODE_3931_length_1588_cov_6.317678	1588	14.3727	14.3727	19.2875
NODE_3932_length_1588_cov_2.197652	1588	5.29416	5.29416	3.80554
NODE_3933_length_1588_cov_1.867580	1588	4.15369	4.15369	2.28744
NODE_3934_length_1588_cov_1.615786	1588	3.56815	3.56815	2.24134
NODE_3935_length_1587_cov_2.250000	1587	5.17745	5.17745	4.11539
NODE_3936_length_1586_cov_9.700849	1586	18.2876	18.2876	40.4796
NODE_3937_length_1586_cov_2.768779	1586	6.34123	6.34123	3.94899
NODE_3938_length_1586_cov_2.491835	1586	6.16156	6.16156	5.26027
NODE_3939_length_1586_cov_1.902678	1586	4.66992	4.66992	5.49231
NODE_3940_length_1585_cov_4.360131	1585	11.2112	11.2112	14.0077
NODE_3941_length_1585_cov_2.836601	1585	6.39442	6.39442	4.08979
NODE_3942_length_1585_cov_2.590196	1585	5.29129	5.29129	1.99461
NODE_3943_length_1585_cov_2.588889	1585	6.13101	6.13101	5.35522
NODE_3944_length_1585_cov_2.098693	1585	5.00418	5.00418	2.41142
NODE_3945_length_1585_cov_1.738562	1585	4.49129	4.49129	3.84143
NODE_3946_length_1584_cov_3.704382	1584	8.72524	8.72524	14.0418
NODE_3947_length_1584_cov_2.697842	1584	6.50558	6.50558	6.91025
NODE_3948_length_1584_cov_2.249182	1584	5.11018	5.11088	5.25428
NODE_3949_length_1584_cov_1.873774	1584	4.67643	4.67643	5.68027
NODE_3950_length_1584_cov_1.862655	1584	4.5781	4.5781	1.79886
NODE_3951_length_1584_cov_1.731851	1584	4.31939	4.31939	4.32638
NODE_3952_length_1583_cov_2.784686	1583	6.485	6.485	6.23178
NODE_3953_length_1583_cov_2.467277	1583	6.54082	6.54082	4.9105
NODE_3954_length_1583_cov_2.283377	1583	5.69086	5.69156	3.24556
NODE_3955_length_1583_cov_1.821990	1583	4.42638	4.42638	2.66658
NODE_3956_length_1582_cov_1.910936	1582	4.59078	4.59078	4.36771
NODE_3957_length_1582_cov_1.660773	1582	3.6264	3.6264	1.69891
NODE_3958_length_1581_cov_3.456094	1581	7.90636	7.90636	6.25559
NODE_3959_length_1581_cov_2.587811	1581	5.93431	5.93431	4.13836
NODE_3960_length_1581_cov_1.908912	1581	4.42767	4.42767	4.74703
NODE_3961_length_1581_cov_1.773263	1581	4.09504	4.09504	3.66508
NODE_3962_length_1581_cov_1.551114	1581	3.55486	3.55486	2.06114
NODE_3963_length_1580_cov_1.984918	1580	4.6979	4.6979	3.11512
NODE_3964_length_1579_cov_4.539370	1579	12.1358	12.1358	19.7013
NODE_3965_length_1579_cov_3.082677	1579	7.10217	7.10217	7.30324
NODE_3966_length_1579_cov_2.054462	1579	5.05458	5.05458	3.4466
NODE_3967_length_1578_cov_3.594879	1578	8.54902	8.54902	10.7607
NODE_3968_length_1578_cov_3.075509	1578	6.9923	6.9923	12.9495
NODE_3969_length_1578_cov_2.612607	1578	5.95518	5.95518	8.94825
NODE_3970_length_1578_cov_1.904793	1578	4.33824	4.33894	3.61034
NODE_3971_length_1577_cov_3.081472	1577	6.97898	6.97898	6.09213
NODE_3972_length_1577_cov_2.019054	1577	4.53749	4.53819	2.99346
NODE_3973_length_1577_cov_1.855453	1577	4.43378	4.43378	4.51507
NODE_3974_length_1576_cov_3.555556	1576	8.67391	8.67461	17.5053
NODE_3975_length_1576_cov_3.211045	1576	7.46424	7.46424	8.31623
NODE_3976_length_1576_cov_3.142669	1576	7.21178	7.21178	12.1488
NODE_3977_length_1576_cov_2.361604	1576	5.98808	5.98808	4.88754
NODE_3978_length_1576_cov_2.250493	1576	5.11501	5.11501	4.71939
NODE_3979_length_1576_cov_2.146614	1576	4.92917	4.92917	6.37038
NODE_3980_length_1575_cov_56.393421	1575	120.218	120.218	200.509
NODE_3981_length_1575_cov_2.737500	1575	7.02667	7.02667	5.24366
NODE_3982_length_1575_cov_2.582895	1575	6.61614	6.61614	5.51335
NODE_3983_length_1575_cov_2.559211	1575	6.14105	6.14105	5.28837
NODE_3984_length_1575_cov_2.269079	1575	5.06526	5.06596	4.19231
NODE_3985_length_1575_cov_2.078289	1575	4.85895	4.85895	4.58047
NODE_3986_length_1575_cov_2.027632	1575	5.10737	5.10737	3.36699
NODE_3987_length_1575_cov_1.935526	1575	4.54175	4.54175	4.06441
NODE_3988_length_1574_cov_3.152732	1574	7.82725	7.82725	13.4277
NODE_3989_length_1574_cov_3.098091	1574	7.52739	7.52739	6.69359
NODE_3990_length_1574_cov_1.761685	1574	4.21699	4.21699	3.10746
NODE_3991_length_1574_cov_1.616853	1574	3.92767	3.92767	2.16694
NODE_3992_length_1574_cov_1.234365	1574	2.95014	2.95014	0.795117
NODE_3993_length_1573_cov_3.026350	1573	7.17358	7.17358	7.20128
NODE_3994_length_1573_cov_3.000659	1573	6.85875	6.85875	6.36891
NODE_3995_length_1572_cov_2.628873	1572	6.41632	6.41632	5.04825
NODE_3996_length_1572_cov_2.299934	1572	5.2173	5.2173	3.22018
NODE_3997_length_1572_cov_1.963085	1572	4.70464	4.70464	4.47288
NODE_3998_length_1571_cov_2.751319	1571	6.0753	6.0753	3.46405
NODE_3999_length_1571_cov_2.602902	1571	6.26812	6.26812	8.57245
NODE_4000_length_1571_cov_1.958443	1571	4.49754	4.49824	2.66285
NODE_4001_length_1571_cov_1.951187	1571	4.39127	4.39127	2.7989
NODE_4002_length_1571_cov_1.820580	1571	4.65447	4.65447	3.68827
NODE_4003_length_1570_cov_7.243564	1570	18.1514	18.1514	28.9602
NODE_4004_length_1570_cov_4.813201	1570	11.3866	11.3866	12.9913
NODE_4005_length_1570_cov_3.708251	1570	9.10211	9.10211	19.7464
NODE_4006_length_1570_cov_2.975578	1570	7.69014	7.69014	9.12168
NODE_4007_length_1570_cov_2.837624	1570	6.46127	6.46127	8.41226
NODE_4008_length_1569_cov_3.483487	1569	9.00423	9.00423	17.2778
NODE_4009_length_1569_cov_2.206077	1569	4.91543	4.91543	3.5951
NODE_4010_length_1569_cov_1.725892	1569	4.13813	4.13813	3.2362
NODE_4011_length_1569_cov_1.618230	1569	4.26216	4.26216	2.32052
NODE_4012_length_1569_cov_1.312417	1569	3.31501	3.31501	2.00577
NODE_4013_length_1568_cov_3.952412	1568	9.21016	9.21016	11.3602
NODE_4014_length_1568_cov_1.721745	1568	3.97602	3.97602	2.90558
NODE_4015_length_1568_cov_1.679445	1568	3.79196	3.79196	2.44434
NODE_4016_length_1567_cov_1.953704	1567	4.52223	4.52223	2.48839
NODE_4017_length_1567_cov_1.627646	1567	3.62385	3.62385	1.30402
NODE_4018_length_1566_cov_2.796161	1566	6.24435	6.24435	3.4399
NODE_4019_length_1566_cov_2.712111	1566	6.10805	6.10805	5.3148
NODE_4020_length_1566_cov_1.481138	1566	3.56285	3.56285	2.5572
NODE_4021_length_1565_cov_2.815894	1565	6.78657	6.78657	5.74364
NODE_4022_length_1565_cov_2.225828	1565	5.52792	5.52862	3.68219
NODE_4023_length_1565_cov_2.016556	1565	4.60495	4.60495	3.027
NODE_4024_length_1565_cov_1.883444	1565	4.46148	4.46148	2.41702
NODE_4025_length_1564_cov_1.843605	1564	4.23267	4.23267	2.90764
NODE_4026_length_1563_cov_2.624005	1563	6.47417	6.47417	6.57807
NODE_4027_length_1563_cov_2.466180	1563	5.69427	5.69427	8.18973
NODE_4028_length_1563_cov_2.380637	1563	5.97735	5.97735	9.91453
NODE_4029_length_1563_cov_2.181698	1563	5.02335	5.02335	4.07524
NODE_4030_length_1563_cov_2.163130	1563	5.0368	5.0368	3.50292
NODE_4031_length_1563_cov_2.037135	1563	4.79335	4.79405	4.97384
NODE_4032_length_1563_cov_1.818302	1563	4.08776	4.08776	2.85067
NODE_4033_length_1563_cov_1.714854	1563	4.13659	4.13659	2.53868
NODE_4034_length_1563_cov_1.475464	1563	3.41967	3.41967	1.66297
NODE_4035_length_1562_cov_6.688122	1562	15.3392	15.3392	14.298
NODE_4036_length_1562_cov_4.952887	1562	11.4058	11.4058	14.2399
NODE_4037_length_1562_cov_2.905109	1562	6.67068	6.67068	8.41804
NODE_4038_length_1562_cov_2.508958	1562	5.99646	5.99646	6.78744
NODE_4039_length_1562_cov_2.184472	1562	4.90652	4.90652	5.02884
NODE_4040_length_1562_cov_1.974784	1562	4.29745	4.29745	3.77822
NODE_4041_length_1562_cov_1.936297	1562	4.81586	4.81586	3.70951
NODE_4042_length_1561_cov_4.440239	1561	10.4571	10.4571	8.31644
NODE_4043_length_1561_cov_3.947543	1561	9.24026	9.24026	10.2181
NODE_4044_length_1561_cov_2.596946	1561	5.96315	5.96315	3.41001
NODE_4045_length_1561_cov_1.741036	1561	3.77675	3.77675	1.49552
NODE_4046_length_1560_cov_7.234551	1560	13.4355	13.4355	22.3184
NODE_4047_length_1560_cov_2.809302	1560	6.38298	6.38298	5.839
NODE_4048_length_1560_cov_2.045183	1560	4.83333	4.83333	4.59039
NODE_4049_length_1560_cov_1.825914	1560	4.14539	4.14539	3.11369
NODE_4050_length_1560_cov_1.649834	1560	3.8922	3.8922	2.1573
NODE_4051_length_1559_cov_3.125000	1559	6.98935	6.98935	8.02623
NODE_4052_length_1559_cov_2.654255	1559	5.93825	5.93825	7.70141
NODE_4053_length_1559_cov_2.621011	1559	5.90561	5.90561	4.23043
NODE_4054_length_1559_cov_2.610372	1559	6.33641	6.33641	6.80299
NODE_4055_length_1559_cov_1.960106	1559	4.90348	4.90348	1.91822
NODE_4056_length_1559_cov_1.680851	1559	4.28957	4.28957	2.89335
NODE_4057_length_1558_cov_2.701264	1558	6.88636	6.88636	9.23083
NODE_4058_length_1558_cov_2.491018	1558	6.56605	6.56605	14.9865
NODE_4059_length_1558_cov_2.188290	1558	5.15625	5.15696	7.95898
NODE_4060_length_1558_cov_2.145709	1558	5.1456	5.1456	3.99798
NODE_4061_length_1558_cov_1.924152	1558	4.71662	4.71662	3.28922
NODE_4062_length_1558_cov_1.847638	1558	4.2642	4.2642	4.00406
NODE_4063_length_1558_cov_1.815037	1558	4.22301	4.22301	2.29993
NODE_4064_length_1557_cov_7.307590	1557	16.3461	16.3461	35.9932
NODE_4065_length_1557_cov_3.996005	1557	9.21109	9.2118	22.0049
NODE_4066_length_1557_cov_2.167111	1557	5.08955	5.08955	5.69892
NODE_4067_length_1557_cov_1.988016	1557	4.53873	4.53873	2.86033
NODE_4068_length_1557_cov_1.734354	1557	4.23312	4.23312	3.20307
NODE_4069_length_1556_cov_2.590273	1556	5.72475	5.72475	7.63022
NODE_4070_length_1556_cov_2.475683	1556	5.84637	5.84637	4.54578
NODE_4071_length_1556_cov_2.159893	1556	5.12802	5.12802	4.87045
NODE_4072_length_1556_cov_1.928048	1556	4.44452	4.44452	4.17164
NODE_4073_length_1556_cov_1.919387	1556	4.33713	4.33713	2.04428
NODE_4074_length_1556_cov_1.691539	1556	4.51991	4.51991	3.7231
NODE_4075_length_1555_cov_3.046000	1555	7.17295	7.17295	6.39528
NODE_4076_length_1555_cov_2.814000	1555	6.42562	6.42562	7.20905
NODE_4077_length_1555_cov_2.203333	1555	5.14235	5.14235	2.35294
NODE_4078_length_1555_cov_1.992000	1555	5.2548	5.2548	5.20283
NODE_4079_length_1554_cov_3.613075	1554	8.95299	8.95299	9.49317
NODE_4080_length_1554_cov_3.252168	1554	8.25641	8.25641	20.8352
NODE_4081_length_1554_cov_2.043362	1554	4.74715	4.74715	4.6267
NODE_4082_length_1554_cov_1.741828	1554	4.15171	4.15242	3.85131
NODE_4083_length_1553_cov_2.077437	1553	4.76265	4.76265	2.13263
NODE_4084_length_1553_cov_2.069426	1553	4.9052	4.9052	3.33123
NODE_4085_length_1553_cov_1.981976	1553	4.531	4.531	3.85972
NODE_4086_length_1553_cov_1.636849	1553	3.66999	3.66999	0.888873
NODE_4087_length_1552_cov_3.216433	1552	7.8331	7.8331	8.88866
NODE_4088_length_1552_cov_2.307949	1552	5.35592	5.35663	2.91196
NODE_4089_length_1552_cov_2.232465	1552	5.12054	5.12054	5.97615
NODE_4090_length_1552_cov_1.794255	1552	4.27603	4.27603	4.76671
NODE_4091_length_1551_cov_10.632353	1551	21.7188	21.7188	38.6179
NODE_4092_length_1551_cov_3.164439	1551	7.21627	7.21627	15.4854
NODE_4093_length_1551_cov_1.392380	1551	3.31263	3.31263	2.54787
NODE_4094_length_1550_cov_2.830769	1550	6.35	6.35	2.39637
NODE_4095_length_1550_cov_1.935117	1550	4.44857	4.44929	3.73295
NODE_4096_length_1549_cov_3.350067	1549	8.16726	8.16726	17.0521
NODE_4097_length_1549_cov_2.622490	1549	6.35883	6.35883	4.15726
NODE_4098_length_1549_cov_2.455154	1549	5.6669	5.6669	3.27236
NODE_4099_length_1549_cov_2.381526	1549	5.40315	5.40315	3.83881
NODE_4100_length_1549_cov_2.317269	1549	5.60686	5.60686	5.90541
NODE_4101_length_1549_cov_1.970549	1549	4.4589	4.45961	3.85083
NODE_4102_length_1549_cov_1.696787	1549	3.8935	3.8935	2.45716
NODE_4103_length_1548_cov_3.037508	1548	6.90701	6.90701	6.9477
NODE_4104_length_1548_cov_2.278634	1548	5.78827	5.78827	5.45551
NODE_4105_length_1548_cov_2.060281	1548	4.75107	4.75107	2.70106
NODE_4106_length_1548_cov_1.966510	1548	4.49213	4.49213	3.21218
NODE_4107_length_1548_cov_1.861353	1548	4.75393	4.75393	4.57792
NODE_4108_length_1548_cov_1.791025	1548	4.86123	4.86123	7.21191
NODE_4109_length_1548_cov_1.425318	1548	3.31831	3.31831	2.59511
NODE_4110_length_1547_cov_9.414879	1547	23.4631	23.4631	37.7832
NODE_4111_length_1547_cov_2.711796	1547	6.27631	6.27631	10.1886
NODE_4112_length_1547_cov_2.384718	1547	5.47817	5.47817	3.4818
NODE_4113_length_1547_cov_2.158177	1547	4.72513	4.72513	3.96451
NODE_4114_length_1547_cov_2.018097	1547	4.91052	4.91052	2.00849
NODE_4115_length_1547_cov_1.942359	1547	4.43951	4.43951	2.24794
NODE_4116_length_1547_cov_1.931635	1547	5.11095	5.11167	2.12077
NODE_4117_length_1547_cov_1.846515	1547	4.21833	4.21833	2.01747
NODE_4118_length_1546_cov_8.797451	1546	21.1282	21.1282	40.4933
NODE_4119_length_1546_cov_2.869215	1546	7.30301	7.30301	8.33033
NODE_4120_length_1546_cov_2.123407	1546	4.75358	4.75358	3.61092
NODE_4121_length_1546_cov_2.106640	1546	5.04155	5.04155	4.61333
NODE_4122_length_1546_cov_1.615694	1546	3.67407	3.67407	2.3245
NODE_4123_length_1545_cov_2.177181	1545	4.95627	4.95627	2.85964
NODE_4124_length_1545_cov_1.983893	1545	4.79427	4.79427	4.63413
NODE_4125_length_1545_cov_1.807383	1545	4.41505	4.41505	2.9345
NODE_4126_length_1545_cov_1.244295	1545	2.92688	2.92688	1.22996
NODE_4127_length_1544_cov_4.734050	1544	10.9283	10.9283	13.992
NODE_4128_length_1544_cov_4.380792	1544	10.1894	10.1894	22.1477
NODE_4129_length_1544_cov_3.045668	1544	6.84792	6.84792	5.46427
NODE_4130_length_1544_cov_2.708529	1544	6.38235	6.38235	5.21122
NODE_4131_length_1544_cov_2.705843	1544	6.78264	6.78264	5.44662
NODE_4132_length_1544_cov_2.627267	1544	6.65423	6.65423	4.75759
NODE_4133_length_1544_cov_2.203492	1544	5.2561	5.2561	4.51217
NODE_4134_length_1544_cov_2.065816	1544	5.22669	5.22669	1.57816
NODE_4135_length_1543_cov_13.263441	1543	26.7358	26.7358	82.4258
NODE_4136_length_1543_cov_4.937500	1543	11.7911	11.7911	14.5591
NODE_4137_length_1543_cov_3.346774	1543	7.60014	7.60014	5.90825
NODE_4138_length_1543_cov_3.020833	1543	6.82986	6.82986	8.24766
NODE_4139_length_1543_cov_2.718414	1543	6.18952	6.18952	4.91377
NODE_4140_length_1543_cov_2.149194	1543	5.53123	5.53195	4.21182
NODE_4141_length_1543_cov_1.993280	1543	4.76597	4.76597	2.66788
NODE_4142_length_1543_cov_1.864919	1543	4.24838	4.24838	2.69975
NODE_4143_length_1542_cov_2.515804	1542	6.0819	6.0819	7.72441
NODE_4144_length_1542_cov_2.387357	1542	5.41667	5.41667	5.08292
NODE_4145_length_1542_cov_2.178884	1542	5.21983	5.21983	3.43259
NODE_4146_length_1542_cov_2.069939	1542	4.71336	4.71336	2.31533
NODE_4147_length_1542_cov_1.889711	1542	4.52945	4.52945	5.95021
NODE_4148_length_1542_cov_1.625420	1542	3.89943	3.89943	2.39821
NODE_4149_length_1542_cov_1.451244	1542	3.41595	3.41595	2.12952
NODE_4150_length_1542_cov_1.403497	1542	3.14368	3.14368	1.72199
NODE_4151_length_1542_cov_1.387357	1542	3.16882	3.16882	1.0563
NODE_4152_length_1541_cov_2.881561	1541	6.84831	6.84831	11.4843
NODE_4153_length_1541_cov_2.240242	1541	5.21999	5.21999	3.09831
NODE_4154_length_1541_cov_1.713997	1541	4.10568	4.10568	1.8845
NODE_4155_length_1541_cov_1.448183	1541	3.5629	3.5629	1.76276
NODE_4156_length_1540_cov_2.449832	1540	5.94748	5.94748	5.64811
NODE_4157_length_1540_cov_2.355556	1540	5.62302	5.62302	5.9514
NODE_4158_length_1540_cov_2.144781	1540	5.36835	5.36835	6.2285
NODE_4159_length_1539_cov_4.106469	1539	9.44132	9.44204	14.5941
NODE_4160_length_1539_cov_2.640162	1539	6.09215	6.09215	5.00304
NODE_4161_length_1539_cov_2.559299	1539	5.72642	5.72642	5.24353
NODE_4162_length_1539_cov_2.026280	1539	4.85817	4.85817	4.49784
NODE_4163_length_1539_cov_1.883423	1539	4.50324	4.50324	3.35967
NODE_4164_length_1539_cov_1.687332	1539	4.17783	4.17783	4.0642
NODE_4165_length_1539_cov_1.661725	1539	3.71922	3.71922	1.80295
NODE_4166_length_1538_cov_13.593392	1538	27.4424	27.4424	76.2472
NODE_4167_length_1538_cov_2.686446	1538	7.23703	7.23703	11.61
NODE_4168_length_1538_cov_2.444370	1538	5.47839	5.47839	3.2937
NODE_4169_length_1538_cov_1.971005	1538	5.01225	5.01225	3.92847
NODE_4170_length_1537_cov_2.217274	1537	5.28407	5.28407	5.11691
NODE_4171_length_1537_cov_1.817139	1537	4.38933	4.38933	2.49909
NODE_4172_length_1537_cov_1.530364	1537	4.06056	4.06128	3.18308
NODE_4173_length_1536_cov_3.291020	1536	8.34848	8.34921	7.54149
NODE_4174_length_1536_cov_2.829845	1536	6.43362	6.43362	6.17219
NODE_4175_length_1536_cov_2.666442	1536	7.20924	7.20924	3.9432
NODE_4176_length_1536_cov_2.128292	1536	5.16595	5.16595	3.18833
NODE_4177_length_1535_cov_2.629054	1535	6.06643	6.06643	6.48982
NODE_4178_length_1535_cov_2.480405	1535	5.57112	5.57112	3.20177
NODE_4179_length_1535_cov_1.916216	1535	5.09964	5.09964	4.50594
NODE_4180_length_1535_cov_1.672973	1535	3.85199	3.85199	1.8863
NODE_4181_length_1534_cov_3.244760	1534	7.69003	7.69003	13.6833
NODE_4182_length_1534_cov_2.655849	1534	6.06431	6.06431	3.84908
NODE_4183_length_1534_cov_2.218391	1534	4.62572	4.62572	2.7767
NODE_4184_length_1534_cov_1.893171	1534	4.28396	4.28396	6.13403
NODE_4185_length_1534_cov_1.651792	1534	4.36199	4.36199	13.4299
NODE_4186_length_1534_cov_1.528736	1534	3.49061	3.49061	1.1496
NODE_4187_length_1533_cov_3.579161	1533	8.52784	8.52784	14.6502
NODE_4188_length_1533_cov_3.074425	1533	6.78886	6.78886	7.97996
NODE_4189_length_1533_cov_3.014885	1533	6.99566	6.99566	5.49201
NODE_4190_length_1533_cov_2.570365	1533	6.14678	6.14678	3.7838
NODE_4191_length_1533_cov_2.403924	1533	5.87708	5.87708	4.89078
NODE_4192_length_1533_cov_2.123816	1533	5.17281	5.17281	1.68864
NODE_4193_length_1533_cov_1.872124	1533	4.33623	4.33623	3.85866
NODE_4194_length_1532_cov_5.696682	1532	13.6946	13.6946	19.8241
NODE_4195_length_1532_cov_4.651997	1532	9.65774	9.65774	14.1891
NODE_4196_length_1532_cov_2.486121	1532	5.88133	5.88205	7.78982
NODE_4197_length_1532_cov_1.842925	1532	4.5152	4.51592	2.55549
NODE_4198_length_1532_cov_1.628978	1532	3.65847	3.65847	1.70659
NODE_4199_length_1531_cov_4.358401	1531	10.2042	10.2042	12.8409
NODE_4200_length_1531_cov_2.302168	1531	5.28168	5.28168	5.9474
NODE_4201_length_1531_cov_1.747967	1531	4.042	4.042	3.1388
NODE_4202_length_1531_cov_1.598916	1531	3.70963	3.70963	2.29026
NODE_4203_length_1530_cov_3.368814	1530	7.77971	7.77971	8.40103
NODE_4204_length_1530_cov_2.265763	1530	5.32899	5.32899	4.24554
NODE_4205_length_1530_cov_1.797288	1530	3.99275	3.99275	2.30887
NODE_4206_length_1529_cov_2.756445	1529	6.35823	6.35823	4.577
NODE_4207_length_1529_cov_2.598372	1529	6.03843	6.03843	5.3911
NODE_4208_length_1529_cov_2.350068	1529	5.45903	5.45903	6.86537
NODE_4209_length_1529_cov_2.052917	1529	4.82741	4.82741	3.65232
NODE_4210_length_1529_cov_1.761872	1529	4.18347	4.18347	4.53596
NODE_4211_length_1528_cov_16.080109	1528	32.9129	32.9129	44.1798
NODE_4212_length_1528_cov_3.776646	1528	9.39478	9.39478	6.32041
NODE_4213_length_1528_cov_3.657841	1528	8.25689	8.25689	11.6784
NODE_4214_length_1528_cov_1.982349	1528	4.91582	4.91582	5.25946
NODE_4215_length_1528_cov_1.790903	1528	4.32003	4.32003	1.99119
NODE_4216_length_1527_cov_4.704484	1527	11.2505	11.2505	10.717
NODE_4217_length_1527_cov_3.408967	1527	7.48947	7.48947	8.95065
NODE_4218_length_1527_cov_3.307745	1527	7.40959	7.40959	5.36992
NODE_4219_length_1527_cov_3.241168	1527	9.03922	9.03922	11.4404
NODE_4220_length_1527_cov_2.729620	1527	6.4902	6.4902	4.85908
NODE_4221_length_1527_cov_2.302989	1527	5.19317	5.19317	5.11963
NODE_4222_length_1527_cov_1.632473	1527	3.86129	3.86129	3.15151
NODE_4223_length_1527_cov_1.331522	1527	3.15614	3.15614	1.02429
NODE_4224_length_1526_cov_4.163154	1526	9.89898	9.89898	13.3868
NODE_4225_length_1526_cov_2.668933	1526	6.90988	6.90988	3.9686
NODE_4226_length_1526_cov_1.364378	1526	3.88735	3.88735	4.50583
NODE_4227_length_1526_cov_1.316111	1526	3.59084	3.59084	1.46665
NODE_4228_length_1525_cov_18.809524	1525	37.7898	37.7898	262.329
NODE_4229_length_1525_cov_2.824490	1525	6.57382	6.57382	6.89975
NODE_4230_length_1525_cov_2.529932	1525	5.80509	5.80509	3.73344
NODE_4231_length_1525_cov_2.486395	1525	5.55782	5.55782	3.59909
NODE_4232_length_1525_cov_2.381633	1525	5.50255	5.50327	3.18031
NODE_4233_length_1525_cov_2.108844	1525	5.14327	5.14327	8.1097
NODE_4234_length_1525_cov_2.068027	1525	4.86545	4.86545	3.01464
NODE_4235_length_1525_cov_1.359864	1525	3.45673	3.45673	2.09984
NODE_4236_length_1524_cov_2.245065	1524	5.59025	5.59025	5.07962
NODE_4237_length_1524_cov_1.925119	1524	4.33188	4.33188	3.32751
NODE_4238_length_1523_cov_2.491826	1523	6.50036	6.50036	6.826
NODE_4239_length_1523_cov_2.472071	1523	5.72396	5.72396	7.09501
NODE_4240_length_1522_cov_7.717110	1522	18.2485	18.2485	40.3387
NODE_4241_length_1521_cov_2.942701	1521	7.49599	7.49599	11.6108
NODE_4242_length_1521_cov_2.886085	1521	7.23341	7.23341	6.74408
NODE_4243_length_1521_cov_2.325375	1521	5.73888	5.73888	4.87483
NODE_4244_length_1521_cov_2.070941	1521	4.80379	4.80452	2.70047
NODE_4245_length_1521_cov_1.332879	1521	3.14734	3.14734	2.57099
NODE_4246_length_1520_cov_3.324232	1520	8.34891	8.34891	11.0353
NODE_4247_length_1520_cov_3.111263	1520	7.88467	7.88467	8.88076
NODE_4248_length_1520_cov_2.892150	1520	6.78394	6.78394	7.88029
NODE_4249_length_1520_cov_2.350171	1520	5.54526	5.54526	2.38547
NODE_4250_length_1520_cov_2.344710	1520	5.84964	5.84964	5.58879
NODE_4251_length_1520_cov_1.810922	1520	4.12555	4.12555	2.48242
NODE_4252_length_1520_cov_1.743345	1520	4.21168	4.21168	4.97637
NODE_4253_length_1519_cov_3.092213	1519	7.03798	7.03798	9.64913
NODE_4254_length_1519_cov_2.967213	1519	6.68152	6.68152	3.7859
NODE_4255_length_1519_cov_2.659836	1519	6.23156	6.23156	6.45143
NODE_4256_length_1519_cov_2.079235	1519	4.70782	4.70782	3.02276
NODE_4257_length_1519_cov_2.017760	1519	5.02118	5.02118	3.34677
NODE_4258_length_1519_cov_1.857923	1519	4.3718	4.3718	2.39015
NODE_4259_length_1519_cov_1.835383	1519	4.29584	4.29584	3.69236
NODE_4260_length_1519_cov_1.698087	1519	3.96348	3.96348	1.44604
NODE_4261_length_1519_cov_1.324454	1519	3.14025	3.14025	1.28002
NODE_4262_length_1518_cov_3.681476	1518	8.44591	8.44591	12.3789
NODE_4263_length_1518_cov_3.086808	1518	7.49708	7.49708	10.7344
NODE_4264_length_1518_cov_1.704033	1518	4.02997	4.02997	2.42411
NODE_4265_length_1518_cov_1.659604	1518	3.8348	3.8348	3.57623
NODE_4266_length_1518_cov_1.650034	1518	3.83845	3.83845	2.32136
NODE_4267_length_1517_cov_2.794802	1517	6.10753	6.10753	5.1063
NODE_4268_length_1517_cov_2.110807	1517	4.8632	4.8632	2.50177
NODE_4269_length_1517_cov_1.821477	1517	4.39064	4.39064	2.96442
